1.475625	1.493958	1.465313	1.476458	1.472768	2010-11-04	27964800
1.48	1.487083	1.465625	1.478229	1.474535	2010-11-05	28492800
1.470729	1.489583	1.460104	1.481979	1.478275	2010-11-08	25862400
1.503021	1.508229	1.439896	1.458021	1.454378	2010-11-09	30470400
1.465729	1.485521	1.431354	1.480313	1.476613	2010-11-10	22992000
1.411458	1.460521	1.394375	1.455417	1.45178	2010-11-11	30460800
1.431354	1.448333	1.349688	1.381354	1.377902	2010-11-12	54566400
1.405	1.410833	1.364896	1.366563	1.363148	2010-11-15	29798400
1.337292	1.360729	1.283021	1.29875	1.295504	2010-11-16	45408000
1.301042	1.330521	1.291667	1.311042	1.307766	2010-11-17	27792000
1.353229	1.399167	1.352188	1.371979	1.36855	2010-11-18	34684800
1.3675	1.385417	1.351875	1.375208	1.371771	2010-11-19	23356800
1.358854	1.411458	1.353229	1.411458	1.407931	2010-11-22	36864000
1.369688	1.373646	1.320833	1.344792	1.341431	2010-11-23	46464000
1.383021	1.434271	1.381354	1.423333	1.419776	2010-11-24	32371200
1.398542	1.425208	1.390313	1.414375	1.41084	2010-11-26	14918400
1.390625	1.40625	1.342917	1.394688	1.391203	2010-11-29	44131200
1.350417	1.367917	1.326563	1.341667	1.338314	2010-11-30	50179200
1.403229	1.448333	1.401042	1.426979	1.423413	2010-12-01	51715200
1.433333	1.476563	1.429688	1.470313	1.466639	2010-12-02	33033600
1.452604	1.487396	1.452083	1.482604	1.478899	2010-12-03	43862400
1.482917	1.488646	1.468021	1.48	1.476301	2010-12-06	24768000
1.534688	1.534792	1.47875	1.481354	1.477652	2010-12-07	41107200
1.496042	1.505625	1.466979	1.501875	1.498122	2010-12-08	23356800
1.526979	1.527292	1.489583	1.503438	1.499681	2010-12-09	24969600
1.51375	1.537813	1.501354	1.535	1.531164	2010-12-10	22051200
1.554271	1.554271	1.515625	1.516979	1.513188	2010-12-13	20188800
1.528958	1.544063	1.512188	1.523333	1.519526	2010-12-14	19219200
1.522083	1.550417	1.494792	1.507813	1.504045	2010-12-15	23894400
1.509375	1.547292	1.5	1.539271	1.535424	2010-12-16	21532800
1.544167	1.557292	1.535729	1.543958	1.5401	2010-12-17	15302400
1.552083	1.564583	1.514583	1.548125	1.544256	2010-12-20	31536000
1.566042	1.574375	1.554063	1.573646	1.569713	2010-12-21	8400000
1.573854	1.581771	1.567292	1.575313	1.571376	2010-12-22	10800000
1.567083	1.573438	1.553125	1.563333	1.559426	2010-12-23	9216000
1.550729	1.572917	1.517708	1.563958	1.56005	2010-12-27	16041600
1.575625	1.576979	1.546563	1.557188	1.553297	2010-12-28	15868800
1.570938	1.575208	1.5625	1.566458	1.562543	2010-12-29	11366400
1.567083	1.5675	1.546875	1.554688	1.550803	2010-12-30	7190400
1.55125	1.55125	1.517604	1.540417	1.536567	2010-12-31	12182400
1.581354	1.641771	1.581146	1.61	1.605976	2011-01-03	33379200
1.630208	1.630625	1.576771	1.6075	1.603483	2011-01-04	32880000
1.591563	1.648125	1.589479	1.647396	1.643279	2011-01-05	30720000
1.653229	1.666146	1.643021	1.662292	1.658138	2011-01-06	26131200
1.670729	1.673542	1.610313	1.658438	1.654293	2011-01-07	38102400
1.645833	1.685521	1.634896	1.677083	1.672892	2011-01-10	21513600
1.6975	1.701146	1.667604	1.684792	1.680582	2011-01-11	27484800
1.708125	1.72	1.688438	1.718958	1.714662	2011-01-12	33523200
1.725104	1.734896	1.707813	1.724375	1.720066	2011-01-13	32860800
1.723542	1.762292	1.712292	1.761771	1.757368	2011-01-14	15321600
1.716771	1.78125	1.713854	1.775833	1.771395	2011-01-18	34531200
1.784896	1.784896	1.698542	1.716354	1.712065	2011-01-19	37488000
1.695833	1.700104	1.639583	1.677813	1.67362	2011-01-20	47366400
1.702292	1.7125	1.638333	1.639479	1.635382	2011-01-21	26208000
1.648646	1.708646	1.639896	1.707188	1.702922	2011-01-24	21609600
1.684167	1.715417	1.671875	1.713125	1.708844	2011-01-25	23961600
1.724167	1.755833	1.708229	1.739688	1.73534	2011-01-26	24844800
1.760104	1.788021	1.750521	1.773229	1.768798	2011-01-27	27840000
1.773854	1.777188	1.615938	1.639479	1.635382	2011-01-28	63638400
1.645938	1.67625	1.609375	1.66375	1.659592	2011-01-31	39993600
1.702083	1.767708	1.695625	1.756146	1.751757	2011-02-01	50860800
1.746875	1.76625	1.737188	1.748229	1.74386	2011-02-02	23030400
1.738542	1.764479	1.696563	1.755	1.750614	2011-02-03	32889600
1.759479	1.789583	1.743542	1.786667	1.782202	2011-02-04	33984000
1.797813	1.840521	1.788958	1.812604	1.808074	2011-02-07	25948800
1.813229	1.85125	1.804167	1.85125	1.846624	2011-02-08	33494400
1.838958	1.855208	1.821979	1.84	1.835402	2011-02-09	32601600
1.809375	1.852708	1.796875	1.848958	1.844337	2011-02-10	35520000
1.831875	1.888021	1.822917	1.886875	1.88216	2011-02-11	23635200
1.886458	1.9075	1.881458	1.89875	1.894005	2011-02-14	14908800
1.888229	1.898021	1.866875	1.893854	1.889121	2011-02-15	23308800
1.90875	1.944063	1.905938	1.928854	1.924034	2011-02-16	35280000
1.900417	1.9375	1.896875	1.927188	1.922372	2011-02-17	21686400
1.928333	1.936042	1.893438	1.91625	1.911461	2011-02-18	32044800
1.839792	1.854167	1.739583	1.7475	1.743133	2011-02-22	60460800
1.746979	1.765729	1.665208	1.704375	1.700116	2011-02-23	48566400
1.716354	1.745833	1.666667	1.728646	1.724326	2011-02-24	80131200
1.760833	1.810208	1.755833	1.802708	1.798203	2011-02-25	27086400
1.823333	1.84125	1.783125	1.815833	1.811295	2011-02-28	26078400
1.840208	1.840208	1.713542	1.728542	1.724222	2011-03-01	30724800
1.725208	1.788542	1.72375	1.752917	1.748536	2011-03-02	28526400
1.803958	1.867083	1.80375	1.8575	1.852858	2011-03-03	33206400
1.858333	1.858333	1.79375	1.83	1.825427	2011-03-04	27355200
1.852917	1.856042	1.707917	1.757083	1.752692	2011-03-07	34392000
1.747083	1.800833	1.71875	1.775417	1.77098	2011-03-08	32193600
1.760833	1.763125	1.712708	1.739583	1.735236	2011-03-09	24264000
1.677917	1.692708	1.638958	1.66	1.655851	2011-03-10	43723200
1.632292	1.701875	1.629792	1.687708	1.68349	2011-03-11	25636800
1.660208	1.697917	1.633542	1.67125	1.667073	2011-03-14	19728000
1.5225	1.630417	1.507292	1.602917	1.598911	2011-03-15	46963200
1.562917	1.587292	1.453125	1.485208	1.481496	2011-03-16	54192000
1.553125	1.572917	1.5225	1.523958	1.520149	2011-03-17	29121600
1.577292	1.577917	1.5125	1.515625	1.511837	2011-03-18	29678400
1.582083	1.625	1.575417	1.600208	1.596209	2011-03-21	23812800
1.607708	1.6125	1.583333	1.595833	1.591845	2011-03-22	16089600
1.57625	1.634167	1.544167	1.62	1.615952	2011-03-23	26136000
1.657917	1.718333	1.629583	1.708125	1.703856	2011-03-24	32664000
1.725208	1.754167	1.713542	1.720625	1.716325	2011-03-25	37075200
1.743958	1.744167	1.689375	1.691458	1.687231	2011-03-28	22209600
1.68125	1.740417	1.66375	1.74	1.735652	2011-03-29	16824000
1.766667	1.772292	1.742917	1.765625	1.761213	2011-03-30	16886400
1.758333	1.7775	1.747917	1.773125	1.768694	2011-03-31	14107200
1.798542	1.815833	1.760417	1.775833	1.771395	2011-04-01	18888000
1.791042	1.795417	1.735208	1.759792	1.755394	2011-04-04	15604800
1.746667	1.775	1.733333	1.739792	1.735444	2011-04-05	13483200
1.781458	1.79875	1.725417	1.752917	1.748536	2011-04-06	16598400
1.754167	1.786042	1.716458	1.7525	1.74812	2011-04-07	17985600
1.776667	1.782917	1.700208	1.72625	1.721936	2011-04-08	12614400
1.74625	1.758125	1.693542	1.710625	1.70635	2011-04-11	14020800
1.686458	1.699167	1.655208	1.676875	1.672684	2011-04-12	16641600
1.713125	1.731042	1.677083	1.716875	1.712584	2011-04-13	17712000
1.681042	1.715417	1.660417	1.7075	1.703233	2011-04-14	16968000
1.6875	1.71875	1.66625	1.696458	1.692218	2011-04-15	37420800
1.647292	1.664583	1.58	1.66375	1.659592	2011-04-18	31440000
